symbol,orderType,leverage,updatedTime,side,orderId,closedPnl,openFee,closeFee,avgEntryPrice,qty,cumEntryValue,createdTime,orderPrice,closedSize,avgExitPrice,execType,fillCount,cumExitValue,date,outcome
DOGEUSDT,Market,10.0,1757086400649,Sell,7957a760-3a31-4f29-9b15-7edc50a00925,0.64039028,0.58795,0.58894972,0.2138,5000.0,1069,1757086149337,0.2035,5000,0.21416345,Trade,49,1070.81729,2025-09-05 15:29:09.337,WIN
DOGEUSDT,Market,10.0,1757163161455,Buy,8104cdf4-52e0-4cd9-b29a-2f2284a77fdd,10.01406497,0.30005251,0.29427752,0.21822,2500.0,545.55,1757163161451,0.22473,2500,0.21402,Trade,4,535.05,2025-09-06 12:52:41.451,WIN
DOGEUSDT,Market,10.0,1757165138372,Buy,23ce55e8-d7b2-446a-8386-6055004dcfb5,-1.22906252,0.58951751,0.58954501,0.21437,5000.0,1071.85,1757165138368,0.22509,5000,0.21438,Trade,2,1071.9,2025-09-06 13:25:38.368,LOSS
HBARUSDT,Market,10.0,1757188432478,Sell,31477fa7-32a8-4f53-bce6-854119c2c28f,-10.90928582,0.5929983,0.58764752,0.21563573,5000.0,1078.17864,1757188432475,0.20301,5000,0.21369,Trade,5,1068.45,2025-09-06 19:53:52.475,LOSS
HBARUSDT,Market,10.0,1757190977842,Buy,7eb3134b-9fac-4d11-81a6-0d0eeb0c548e,-1.73156423,0.58764423,0.58795,0.2136888,5000.0,1068.44403,1757190977838,0.22453,5000,0.2138,Trade,2,1069,2025-09-06 20:36:17.838,LOSS
DOGEUSDT,Market,10.0,1757240581914,Sell,a90ffacb-3510-4256-83d4-3e128009ace8,18.91992985,0.705969,0.71721832,0.21393,6000.0,1283.58,1757240581910,0.20648,6000,0.21733886,Trade,15,1304.03319,2025-09-07 10:23:01.910,WIN
DOGEUSDT,Market,4.0,1757512569647,Buy,faa28e65-09c6-44af-8e1b-7d3575943767,-118.28717851,0.87401051,0.9387455,0.22701571,7000.0,1589.11,1757512569643,0.25604,7000,0.24383,Trade,1,1706.81,2025-09-10 13:56:09.643,LOSS
MNTUSDT,Market,10.0,1757619868484,Sell,36457d77-3262-49f9-9307-8fa963d753ef,4.3002675,0.263538,0.2661945,1.5972,300.0,479.16,1757617968405,1.4522,300,1.6133,Trade,1,483.99,2025-09-11 19:12:48.405,WIN
FARTCOINUSDT,Market,10.0,1757620745861,Buy,7dfcf258-13cc-4576-bfc2-73b15c5bcd66,-0.91845232,0.84203659,0.84161573,0.8679,1764.0,1530.9756,1757620289942,0.9546,1764,0.86746622,Trade,11,1530.2104,2025-09-11 19:51:29.942,LOSS
FARTCOINUSDT,Market,10.0,1757622074660,Buy,4d9e9e4b-2970-4773-9832-35aa561cd09c,-0.5368749,0.84107184,0.84048426,0.86690561,1764.0,1529.2215,1757620803929,0.9535,1764,0.8663,Trade,1,1528.1532,2025-09-11 20:00:03.929,LOSS
FARTCOINUSDT,Market,10.0,1757623634193,Buy,b5ab9331-6e55-4bb0-a09f-c6ccb0907d19,-1.85727151,0.84038724,0.84048427,0.8662,1764.0,1527.9768,1757622167256,0.9528,1764,0.8663,Trade,5,1528.1532,2025-09-11 20:22:47.256,LOSS
FARTCOINUSDT,Market,10.0,1757626034270,Buy,7e473ea6-202e-48ca-b905-4edb16e75c90,-0.81807617,0.27824,0.76503617,0.8695,1600.0,1391.2,1757624531450,0.9564,1600,0.86935925,Trade,15,1390.9748,2025-09-11 21:02:11.450,LOSS
BRETTUSDT,Market,10.0,1757660700539,Buy,93286f36-41fd-43ca-86d0-b9b4736f4478,-8.968591,0.62132204,0.62556896,0.05134892,22000.0,1129.6764,1757658470137,0.05648,22000,0.05169992,Trade,7,1137.3981,2025-09-12 06:27:50.137,LOSS
USDCUSDT,Market,10.0,1758308639877,Sell,312fc60d-6d0d-456a-8f76-41323f78e41f,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758308639874,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:03:59.874,LOSS
USDCUSDT,Market,10.0,1758309028708,Sell,8cdddf64-62c1-4e47-9439-2111408bd9e6,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758309028705,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:10:28.705,LOSS
USDCUSDT,Market,10.0,1758309628888,Sell,fa32fdd6-898e-43f2-8c22-7aab545305fb,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758309628884,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:20:28.884,LOSS
USDCUSDT,Market,10.0,1758309944365,Sell,59a4f7c2-909d-4f7c-99ec-1652b0a41e64,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758309944362,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:25:44.362,LOSS
USDCUSDT,Market,10.0,1758310054612,Sell,616a24aa-88ba-4cf1-bfad-23818b6a625f,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758310054609,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:27:34.609,LOSS
USDCUSDT,Market,10.0,1758310102353,Sell,ef8b3f94-b5a1-4826-adfe-0b6bdffacc78,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758310102349,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:28:22.349,LOSS
USDCUSDT,Market,10.0,1758310301492,Sell,9fad21f8-3ec4-4b45-a82d-4cd060356d4d,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758310301488,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 19:31:41.488,LOSS
ICPUSDT,Market,10.0,1758312121632,Sell,b2f84084-bd93-418a-a094-cb29e887c513,-2.25149294,0.41328854,0.4125044,4.72897231,158.9,751.4337,1758312121628,4.485,158.9,4.72,Trade,4,750.008,2025-09-19 20:02:01.628,LOSS
USDCUSDT,Market,10.0,1758313446381,Sell,b5bf1a21-3c7e-45ad-a31d-6b50e84fbc92,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758313446378,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-19 20:24:06.378,LOSS
ICPUSDT,Market,10.0,1758324129677,Sell,fa07466b-1089-4570-8daa-86da98f1ac8c,-7.7958859,0.4128608,0.4090251,4.736,158.5,750.656,1758313454507,4.465,158.5,4.692,Trade,2,743.682,2025-09-19 20:24:14.507,LOSS
ICPUSDT,Market,10.0,1758347606627,Buy,48c9a424-3e1e-4f48-8d02-c3a6bb10caba,-6.36420407,0.41207936,0.41512471,4.736,158.2,749.2352,1758340923104,5.008,158.2,4.771,Trade,1,754.7722,2025-09-20 04:02:03.104,LOSS
USDCUSDT,Market,10.0,1758356268019,Sell,9ae5d4b6-cf1b-454a-bd21-24674fd181a4,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758356268016,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 08:17:48.016,LOSS
USDCUSDT,Market,10.0,1758359311894,Sell,c21405c8-e8b5-4285-935d-a79a51be58cc,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758359311891,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 09:08:31.891,LOSS
ICPUSDT,Market,10.0,1758359367360,Buy,f2f7033e-398b-41b1-8743-6221ca249d81,1.61172968,0.4111987,0.40990192,4.762,157.0,747.634,1758359367356,4.982,157,4.74698217,Trade,5,745.2762,2025-09-20 09:09:27.356,WIN
USDCUSDT,Market,10.0,1758404255004,Sell,4a6750dc-a818-4249-9fff-b85640a961ae,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758404255001,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 21:37:35.001,LOSS
USDCUSDT,Market,10.0,1758404569381,Sell,b096ba0c-c229-45f3-894e-05dc638985ba,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758404569377,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 21:42:49.377,LOSS
USDCUSDT,Market,10.0,1758405159301,Sell,1a4e787e-f754-4a5b-a69c-eddd42646991,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758405159298,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 21:52:39.298,LOSS
USDCUSDT,Market,10.0,1758405172683,Sell,a38c3020-8a88-4d7b-8d36-b2328c6a15af,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758405172679,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 21:52:52.679,LOSS
USDCUSDT,Market,10.0,1758405775739,Sell,9c7aaa46-7ad9-4a82-80ae-f78743a3fccb,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758405775736,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 22:02:55.736,LOSS
USDCUSDT,Market,10.0,1758406585704,Sell,d7c45cba-33da-49c1-9a34-60546f74c849,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758406585700,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 22:16:25.700,LOSS
ETHUSDT,Market,10.0,1758407589373,Sell,6d24bb30-38cc-4f79-8860-64249d6d2b0f,-0.54459109,0.19753669,0.1974544,4489.47,0.08,359.1576,1758406592881,4398.24,0.08,4487.6,Trade,2,359.008,2025-09-20 22:16:32.881,LOSS
USDCUSDT,Market,10.0,1758406903874,Sell,101a78c5-2c41-4a7a-be94-f098faa2a0e7,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758406903870,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 22:21:43.870,LOSS
ETHUSDT,Market,10.0,1758407830074,Sell,b1a781f9-276c-42f5-a154-e6cd5a02aa4e,-1.11284476,0.41964766,0.4194971,4488.21,0.17,762.9957,1758407763145,4397.19,0.17,4486.6,Trade,2,762.722,2025-09-20 22:36:03.145,LOSS
ETHUSDT,Market,10.0,1758409889052,Sell,b75ecb3e-1b56-45c2-828a-28be3c9820b2,-0.78332672,0.41949804,0.41952868,4486.61,0.17,762.7237,1758408063980,4397.89,0.17,4486.9376,Trade,3,762.7794,2025-09-20 22:41:03.980,LOSS
USDCUSDT,Market,10.0,1758409494832,Sell,34cd42c0-2c01-4964-b2c4-ed09082c3417,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758409494829,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 23:04:54.829,LOSS
ETHUSDT,Market,10.0,1758410963201,Sell,3186d144-ab1f-4c48-97a1-b82a65a51821,-0.94512087,0.41903989,0.41898098,4481.71,0.17,761.8907,1758410703554,4391.8,0.17,4481.08,Trade,1,761.7836,2025-09-20 23:25:03.554,LOSS
ETHUSDT,Market,10.0,1758411012553,Sell,83b6b642-1cb5-4e55-8a5b-d69293959837,-0.96870769,0.41893984,0.41886785,4480.64,0.17,761.7088,1758411003820,4390.71,0.17,4479.87,Trade,1,761.5779,2025-09-20 23:30:03.820,LOSS
ETHUSDT,Market,10.0,1758411905672,Sell,edbe385b-487b-457a-a5a7-f8476e52d4e1,-0.99388886,0.41878744,0.41870142,4479.01,0.17,761.4317,1758411903239,4389.43,0.17,4478.09,Trade,1,761.2753,2025-09-20 23:45:03.239,LOSS
USDCUSDT,Market,10.0,1758412497900,Sell,af92967c-0025-4887-859a-2960d95fabfb,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758412497896,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 23:54:57.896,LOSS
USDCUSDT,Market,10.0,1758412777762,Sell,e580b7b4-cd04-4a8b-b45c-69bda65bef0b,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758412777758,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-20 23:59:37.758,LOSS
USDCUSDT,Market,10.0,1758413506037,Sell,c9fb91d1-b298-40a2-bd94-322591e7c17d,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758413506034,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-21 00:11:46.034,LOSS
USDCUSDT,Market,10.0,1758413984944,Sell,7a91a231-651c-4d06-8adf-f7e8a2044df2,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758413984941,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-21 00:19:44.941,LOSS
USDCUSDT,Market,10.0,1758414409375,Sell,71134333-7a7b-4aa3-b163-751a0e2d97f7,-0.00611972,0.002805,0.00280472,1.0,5.1,5.1,1758414409372,0.95,5.1,0.9999,Trade,1,5.09949,2025-09-21 00:26:49.372,LOSS
ETHUSDT,Market,10.0,1758461414083,Buy,eee91c85-819d-4b27-9dc6-9d36ee58d9f4,-2.76390693,0.41752332,0.41858361,4465.49,0.17,759.1333,1758451443662,4565.75,0.17,4476.83,Trade,1,761.0611,2025-09-21 10:44:03.662,LOSS
ETHUSDT,Market,10.0,1758492832854,Buy,b918f171-a3e8-41d4-97c0-5e359c9be8e2,1.4096808,0.4177767,0.4165425,4468.2,0.17,759.594,1758489003320,4546.26,0.17,4455.0,Trade,1,757.35,2025-09-21 21:10:03.320,WIN
DOGEUSDT,Market,3.0,1758520979958,Buy,c2f7fcb6-896b-4d1b-8e39-9029a8f41c20,21.79100971,1.41375094,1.40584208,0.23367783,11000.0,2570.45619,1758520979954,0.24532,11000,0.23237059,Trade,4,2556.07647,2025-09-22 06:02:59.954,WIN
1000PEPEUSDT,Market,10.0,1758819453146,Buy,4dc018ec-9ef8-4002-a6f0-d4149a09fa77,-0.00683,0.50369,0.50314,0.009158,100000.0,915.8,1758819453142,0.009608,100000,0.009148,Trade,2,914.8,2025-09-25 16:57:33.142,LOSS
1000PEPEUSDT,Market,10.0,1758820589559,Buy,5bf10f01-3b1a-4b98-a3f4-00ab567998f3,-1.20023,0.50006,0.50017,0.009092,100000.0,909.2,1758820589556,0.009545,100000,0.009094,Trade,1,909.4,2025-09-25 17:16:29.556,LOSS
1000PEPEUSDT,Market,10.0,1758824060776,Buy,0cc5ff3e-5a98-4ada-83c8-25ea3df56981,-6.56348374,0.977075,0.97960874,0.0088825,200000.0,1776.5,1758824060771,0.009349,200000,0.00890554,Trade,11,1781.1068,2025-09-25 18:14:20.771,LOSS
1000PEPEUSDT,Market,10.0,1759044008020,Buy,6850d628-f269-46f3-9ba1-9b7dca0177cc,-6.59219759,0.50108548,0.50429501,0.00911064,100000.0,911.0645,1759044008016,0.009626,100000,0.009169,Trade,3,916.9,2025-09-28 07:20:08.016,LOSS
1000PEPEUSDT,Market,10.0,1760002964081,Buy,0ebdf491-8c84-4ea3-992f-9f695f2b2906,-0.161982,0.101002,0.10098,0.009182,20000.0,183.64,1760002964078,0.009638,20000,0.00918,Trade,2,183.6,2025-10-09 09:42:44.078,LOSS
1000PEPEUSDT,Market,10.0,1760073919926,Buy,335c502d-8910-4c61-a368-68d58533d438,-7.4095713,0.2215994,0.2254472,0.009157,44000.0,402.908,1760073919922,0.009779,44000,0.009316,Trade,1,409.904,2025-10-10 05:25:19.922,LOSS
1000PEPEUSDT,Market,2.5,1760110007509,Sell,ce1a7ed6-c9ac-4224-98f7-c76b38c9f2f1,-2433.15921963,3.73439001,2.455475,0.0135796,500000.0,6789.8,1760110007505,0.008485,500000,0.008929,Trade,2,4464.5,2025-10-10 15:26:47.505,LOSS
1000PEPEUSDT,Market,5.0,1760131018412,Sell,e344e3c1-2166-4633-b84d-ccb3f33ba71c,-474.68879257,1.29929257,1.0395,0.0078745,300000.0,2362.35,1760131018407,0.006364,300000,0.0063,BustTrade,1,1890,2025-10-10 21:16:58.407,LOSS
1000PEPEUSDT,Market,10.0,1760174355929,Sell,f304b25f-aaaa-4cf7-b572-823ef99f113c,0.45983527,0.01724635,0.01751838,0.0071266,4400.0,31.357,1760174355926,0.006878,4400,0.007239,Trade,1,31.8516,2025-10-11 09:19:15.926,WIN
SOLUSDT,Market,10.0,1760615791353,Buy,63c4cf2a-61bc-4e65-9b78-86088884caba,-0.6260895,0.107932,0.1081575,196.24,1.0,196.24,1760612278919,206.28,1,196.65,Trade,1,196.65,2025-10-16 10:57:58.919,LOSS
SOLUSDT,Market,10.0,1760625562120,Buy,c9f9843a-569a-4314-bc86-487590b87593,2.58528,0.10813,0.10659,196.6,1.0,196.6,1760615851033,203.3,1,193.8,Trade,1,193.8,2025-10-16 11:57:31.033,WIN
SOLUSDT,Market,10.0,1760626677690,Sell,8e69492e-4700-41b3-8b1f-199600938db8,0.006765,0.106557,0.106678,193.74,1.0,193.74,1760625568573,184.36,1,193.96,Trade,6,193.96,2025-10-16 14:39:28.573,WIN
SOLUSDT,Market,10.0,1760630989548,Buy,95f06da5-50cd-4b3a-8796-2fc002d0291a,2.49356024,0.1154945,0.113982,190.9,1.1,209.99,1760628547306,197.73,1.1,188.4,Trade,1,207.24,2025-10-16 15:29:07.306,WIN
1000PEPEUSDT,Market,10.0,1760631555258,Sell,7a40fe09-e496-48c3-ad9d-a650ea6959c7,-18.14865837,0.577995,0.5686725,0.007006,150000.0,1050.9,1760629579788,0.006554,150000,0.006893,Trade,1,1033.95,2025-10-16 15:46:19.788,LOSS
SOLUSDT,Market,10.0,1760631913877,Buy,13bf5995-3bf3-4ccf-b1a5-c69ad4d4bdc4,0.35581645,0.1137521,0.11343145,188.02,1.1,206.822,1760631913874,196.88,1.1,187.49,Trade,1,206.239,2025-10-16 16:25:13.874,WIN
SOLUSDT,Market,10.0,1760632893788,Buy,92a36d56-7ddc-41d8-b836-467052936be7,-1.9649839,0.113014,0.1139699,186.8,1.1,205.48,1760631989958,197.72,1.1,188.38,Trade,1,207.218,2025-10-16 16:26:29.958,LOSS
SOLUSDT,Market,10.0,1760635108948,Buy,dc9dcda4-d481-4beb-9d27-11fd1a52b63f,-0.0005125,0.105314,0.1051985,191.48,1.0,191.48,1760634031579,200.68,1,191.27,Trade,2,191.27,2025-10-16 17:00:31.579,LOSS
SOLUSDT,Market,10.0,1760639757548,Buy,e39d077b-e0f1-410d-864e-6b7ebd621762,0.2773342,0.11447205,0.11419375,189.21,1.1,208.131,1760636525655,198.11,1.1,188.75,Trade,1,207.625,2025-10-16 17:42:05.655,WIN
SOLUSDT,Market,10.0,1760644268728,Buy,b9248617-e1f1-4ebf-b2c6-2630698fae73,2.4354154,0.11402435,0.11256025,188.47,1.1,207.317,1760640621547,195.29,1.1,186.05,Trade,1,204.655,2025-10-16 18:50:21.547,WIN
SOLUSDT,Market,10.0,1760648723198,Buy,0945fccf-5538-486b-bb98-d4a6d10bf339,-0.38741615,0.1111627,0.11125345,183.74,1.1,202.114,1760646636892,193.04,1.1,183.89,Trade,1,202.279,2025-10-16 20:30:36.892,LOSS
SOLUSDT,Market,10.0,1760656651019,Buy,fc6d555e-4a43-4994-89d6-37c3f2b6ba19,0.3221743,0.1620905,0.1617352,184.19375,1.6,294.71,1760649406014,192.93,1.6,183.79,Trade,1,294.064,2025-10-16 21:16:46.014,WIN
SOLUSDT,Market,10.0,1760662945189,Buy,b5155142-dd3b-4b76-bbea-5698554d700a,-3.90315916,0.1621653,0.1641288,184.27875,1.6,294.846,1760657439217,195.69,1.6,186.51,Trade,1,298.416,2025-10-16 23:30:39.217,LOSS
SOLUSDT,Market,10.0,1760680171987,Buy,03d63417-d1cd-4261-aca6-318ff165b34a,0.3285608,0.1639,0.1635392,186.25,1.6,298,1760680171984,195.13,1.6,185.84,Trade,1,297.344,2025-10-17 05:49:31.984,WIN
SOLUSDT,Market,10.0,1760681054278,Buy,b6477a99-5f58-4cc8-8c80-9f90b7acadb3,-1.6709376,0.1630992,0.1638384,185.34,1.6,296.544,1760680232841,195.4,1.6,186.18,Trade,1,297.888,2025-10-17 05:50:32.841,LOSS
SOLUSDT,Market,10.0,1760684926948,Buy,a2832b2b-a19d-4221-8782-809187a1000f,8.497132,0.1618584,0.1570096,183.93,1.6,294.288,1760682055496,187.36,1.6,178.42,Trade,1,285.472,2025-10-17 06:20:55.496,WIN
SOLUSDT,Market,10.0,1760697434818,Buy,dabffa18-e624-4071-8a6f-231e6d78a43d,2.78041205,0.1661495,0.16443845,177.7,1.7,302.09,1760694585289,184.63,1.7,175.87,Trade,9,298.979,2025-10-17 09:49:45.289,WIN
SOLUSDT,Market,10.0,1760708169258,Buy,a5c4f2fa-4416-4aea-aabc-c337d82a308a,-2.378657,0.1687675,0.1698895,180.5,1.7,306.85,1760705640690,190.73,1.7,181.7,Trade,1,308.89,2025-10-17 12:54:00.690,LOSS
SOLUSDT,Market,10.0,1760732001709,Buy,0c5acb48-8ae2-4576-87bf-5747d69180a6,3.2132072,0.1623688,0.160424,184.51,1.6,295.216,1760726100680,191.37,1.6,182.3,Trade,3,291.68,2025-10-17 18:35:00.680,WIN
SOLUSDT,Market,10.0,1760899625958,Buy,0cb4cf49-b348-4cb2-8c38-f52814c89768,0.2660394,0.021065,0.0208956,191.5,0.2,38.3,1760894522561,199.42,0.2,189.96,Trade,1,37.992,2025-10-19 17:22:02.561,WIN
SOLUSDT,Market,10.0,1760897405838,Buy,98b4483e-fb12-459a-b29f-3ccc4dc8dee8,1.6164612,0.08426,0.0832788,191.5,0.8,153.2,1760897405835,198.69,0.8,189.27,Trade,6,151.416,2025-10-19 18:10:05.835,WIN
SOLUSDT,Market,10.0,1760897830651,Buy,0a3058de-ac32-4c3f-8259-355b267c7bd4,0.756202,0.04213,0.041668,191.5,0.4,76.6,1760897830648,198.85,0.4,189.4,Trade,1,75.76,2025-10-19 18:17:10.648,WIN
SOLUSDT,Market,10.0,1760898254348,Buy,d2b4f567-02d0-4fae-8400-66e7efe6d04e,0.3320757,0.021065,0.0208593,191.5,0.2,38.3,1760898254345,199.1,0.2,189.63,Trade,1,37.926,2025-10-19 18:24:14.345,WIN
SOLUSDT,Market,10.0,1760919697739,Sell,1f96a299-af89-4e72-95e5-e019c11d0488,-3.55582635,0.1645688,0.1627912,187.01,1.6,299.216,1760917553873,176.01,1.6,184.99,Trade,1,295.984,2025-10-19 23:45:53.873,LOSS
SOLUSDT,Market,10.0,1760931691138,Sell,287e9e09-e5ee-42ce-8f42-b7076a9d2530,2.764496,0.0809468,0.0825572,183.97,0.8,147.176,1760920223705,178.24,0.8,187.63,Trade,1,150.104,2025-10-20 00:30:23.705,WIN
SOLUSDT,Market,10.0,1760922026930,Sell,5438bca7-ed1e-46e3-ae16-63fae623e824,1.3172924,0.0809468,0.0817608,183.97,0.8,147.176,1760922026926,176.5,0.8,185.82,Trade,1,148.656,2025-10-20 01:00:26.926,WIN
SOLUSDT,Market,10.0,1760979644959,Buy,89a53871-5451-4755-ab05-b5a222be1f93,0.26134,0.1654928,0.1651672,188.06,1.6,300.896,1760979644955,197.06,1.6,187.69,Trade,1,300.304,2025-10-20 17:00:44.955,WIN
SOLUSDT,Market,10.0,1760981849091,Sell,821778bd-8da1-4e37-a0dd-bec653388a15,-3.6724424,0.1651408,0.1633016,187.66,1.6,300.256,1760979697006,176.68,1.6,185.57,Trade,1,296.912,2025-10-20 17:01:37.006,LOSS
SOLUSDT,Market,10.0,1761011748016,Buy,26372e90-109f-4aac-80c0-036d0f254c1d,2.80667215,0.0837276,0.0820996,190.29,0.8,152.232,1760994062768,196.33,0.8,186.59,Trade,1,149.272,2025-10-20 21:01:02.768,WIN
SOLUSDT,Market,10.0,1761008616988,Buy,90a8d30c-09dc-44d7-9ba5-64e661039909,1.37388456,0.0837276,0.0828872,190.29,0.8,152.232,1761008616985,197.82,0.8,188.38,Trade,1,150.704,2025-10-21 01:03:36.985,WIN
SOLUSDT,Market,10.0,1761055743010,Buy,733498f7-ffa3-4829-af92-7915a497d6c9,-2.2791488,0.1630376,0.1641112,185.27,1.6,296.432,1761045346444,195.73,1.6,186.49,Trade,2,298.384,2025-10-21 11:15:46.444,LOSS
DOGEUSDT,Market,10.0,1761055768099,Buy,5b2c1aa2-736c-4f03-ba59-0253940316e7,-3.11516137,0.16492513,0.16645624,0.19497,1538.0,299.86386,1761052754676,0.20657,1538,0.19678,Trade,12,302.64764,2025-10-21 13:19:14.676,LOSS
SOLUSDT,Market,10.0,1761056467450,Buy,235f71f9-8467-4491-824d-df0a287753c4,-4.522968,0.1643312,0.1666368,186.74,1.6,298.784,1761055798749,198.61,1.6,189.36,Trade,1,302.976,2025-10-21 14:09:58.749,LOSS
DOGEUSDT,Market,10.0,1761056487788,Buy,7e043d45-d47e-48eb-8fe1-7b00e980f54f,-4.57454211,0.16496442,0.16729769,0.19655,1526.0,299.9353,1761055799757,0.20917,1526,0.19933,Trade,5,304.17758,2025-10-21 14:09:59.757,LOSS
DOGEUSDT,Market,10.0,1761058081728,Buy,b93cf84f-f006-46c5-8b09-79f526af4f89,0.03484216,0.16501417,0.16481367,0.19922025,1506.0,300.0257,1761056508232,0.20884,1506,0.19897811,Trade,24,299.66103,2025-10-21 14:21:48.232,WIN
SOLUSDT,Market,10.0,1761058550230,Buy,04390df6-dfbc-49e1-b3aa-223e66201cc7,-5.7258808,0.1654576,0.1684232,188.02,1.6,300.832,1761057025813,200.9,1.6,191.39,Trade,1,306.224,2025-10-21 14:30:25.813,LOSS
DOGEUSDT,Market,10.0,1761058630588,Buy,ddaad1f3-d8ac-45fd-9086-ebfba16f5d91,-5.70937176,0.16499736,0.1679544,0.1992,1506.0,299.9952,1761058122605,0.21279,1506,0.20277,Trade,2,305.37162,2025-10-21 14:48:42.605,LOSS
SOLUSDT,Market,10.0,1761061309769,Buy,a5df8d71-f32c-4e36-86be-915d95632ded,-4.406496,0.1701304,0.1723656,193.33,1.6,309.328,1761059240519,205.57,1.6,195.87,Trade,1,313.392,2025-10-21 15:07:20.519,LOSS
DOGEUSDT,Market,10.0,1761067477449,Buy,0ba89b0c-7470-4a37-ad04-f00f85d5d49c,2.20320233,0.08248469,0.08118439,0.20349,737.0,149.97213,1761059240730,0.21026,737,0.20028203,Trade,20,147.60785,2025-10-21 15:07:20.730,WIN
SOLUSDT,Market,10.0,1761065971278,Buy,c3182437-ccd3-4ed1-8a8d-e8ac370cc255,2.52348644,0.0754985,0.0740355,196.1,0.7,137.27,1761061407930,202.05,0.7,192.3,Trade,1,134.61,2025-10-21 15:43:27.930,WIN
SOLUSDT,Market,10.0,1761065827489,Buy,d18b8ead-afda-4269-98ea-4004e15e7974,1.80339053,0.086284,0.085206,196.1,0.8,156.88,1761065827486,203.43,0.8,193.65,Trade,3,154.92,2025-10-21 16:57:07.486,WIN
DOGEUSDT,Market,10.0,1761065883270,Buy,7cd05769-668a-42d0-88cf-d392885660f2,1.47266104,0.08237276,0.08147412,0.20349,736.0,149.76864,1761065883266,0.21123,736,0.20127,Trade,3,148.13472,2025-10-21 16:58:03.266,WIN
SOLUSDT,Market,10.0,1761077794529,Sell,4d7d8a6a-02e1-4570-a6da-3adc0f9c2ba6,-4.0829936,0.1705264,0.1684672,193.78,1.6,310.048,1761066926391,182.26,1.6,191.44,Trade,1,306.304,2025-10-21 17:15:26.391,LOSS
SOLUSDT,Market,10.0,1761081702259,Sell,8ddd7167-47a4-4691-ae98-71e4f77f1163,-2.006943,0.038125,0.103818,190.625,1.0,190.625,1761080443287,179.68,1,188.76,Trade,1,188.76,2025-10-21 21:00:43.287,LOSS
DOGEUSDT,Market,10.0,1761082797936,Sell,23645df3-0c99-4e51-91b7-5e814d88dfb2,0.00169782,0.05969015,0.16427203,0.19857,1503.0,298.45071,1761082797933,0.18881,1503,0.19872013,Trade,8,298.67637,2025-10-21 21:39:57.933,WIN
1000PEPEUSDT,Market,10.0,1761082811621,Sell,c9d72748-9375-44b8-95cc-9333e79555e0,0.15308374,0.05968236,0.1643339,0.007122,41900.0,298.4118,1761082811618,0.006775,41900,0.007131,Trade,1,298.7889,2025-10-21 21:40:11.618,WIN
