timestamp,proba_long,proba_short,proba_diff,decision,base_prob_threshold,base_diff_threshold,ict_mode,cooldown_blocked,cooldown_remaining_minutes
2025-10-19 10:00:00,0.4651858212077221,0.08204742627121997,0.38313839493650215,HOLD,0.7,0.3,False,,
2025-10-19 10:15:00,0.508383969825653,0.08580594474425211,0.4225780250814009,HOLD,0.7,0.3,False,,
2025-10-19 10:30:00,0.269834298260625,0.18787473571958094,0.08195956254104406,HOLD,0.7,0.3,False,,
2025-10-19 10:45:00,0.28355138938391045,0.1463083862729659,0.13724300311094453,HOLD,0.7,0.3,False,,
2025-10-19 11:00:00,0.26388610633936943,0.1653833133980921,0.09850279294127734,HOLD,0.7,0.3,False,,
2025-10-19 11:15:00,0.17247476607283732,0.2537461392249006,0.08127137315206326,HOLD,0.7,0.3,False,,
2025-10-19 11:30:00,0.24516566921278823,0.170367794961094,0.07479787425169424,HOLD,0.7,0.3,False,,
2025-10-19 11:45:00,0.30105407473733303,0.14369388701173175,0.15736018772560129,HOLD,0.7,0.3,False,,
2025-10-19 12:00:00,0.2888344095480286,0.15346287103018655,0.13537153851784203,HOLD,0.7,0.3,False,,
2025-10-19 12:15:00,0.8118711176434668,0.043569036708438785,0.7683020809350279,LONG,0.7,0.3,False,,
2025-10-19 16:15:00,0.41119738647185605,0.05762637427441859,0.3535710121974375,HOLD,0.7,0.3,False,,
2025-10-19 16:30:00,0.40215674868800155,0.05831538321030054,0.343841365477701,HOLD,0.7,0.3,False,,
2025-10-19 16:45:00,0.33144863956470627,0.07845621623205064,0.25299242333265565,HOLD,0.7,0.3,False,,
2025-10-19 17:00:00,0.32069281423849316,0.07322920346632684,0.24746361077216633,HOLD,0.7,0.3,False,,
2025-10-19 17:15:00,0.28962172156325183,0.10235286784841685,0.18726885371483498,HOLD,0.7,0.3,False,,
2025-10-19 17:30:00,0.48525923713766667,0.08384963258789252,0.40140960454977415,HOLD,0.7,0.3,False,,
2025-10-19 17:45:00,0.4452300366257451,0.08820356102474447,0.35702647560100065,HOLD,0.7,0.3,False,,
2025-10-19 18:00:00,0.41704324815539406,0.07608073524659566,0.3409625129087984,HOLD,0.7,0.3,False,,
2025-10-19 18:15:00,0.4059944302178656,0.2178476513170668,0.18814677890079878,HOLD,0.7,0.3,False,,
2025-10-19 18:30:00,0.33405728383280375,0.1787364768252949,0.15532080700750886,HOLD,0.7,0.3,False,,
2025-10-19 18:45:00,0.2808410777257615,0.20057965237410236,0.08026142535165914,HOLD,0.7,0.3,False,,
2025-10-19 19:00:00,0.22356335685186016,0.1741945488301074,0.04936880802175275,HOLD,0.7,0.3,False,,
2025-10-19 19:15:00,0.39208244567475625,0.13744719414890766,0.2546352515258486,HOLD,0.7,0.3,False,,
2025-10-19 19:30:00,0.2889692076756446,0.12389721898747992,0.1650719886881647,HOLD,0.7,0.3,False,,
2025-10-19 19:45:00,0.39593086523802046,0.11561442755873005,0.2803164376792904,HOLD,0.7,0.3,False,,
2025-10-19 20:00:00,0.374424215822123,0.1158821198546665,0.2585420959674565,HOLD,0.7,0.3,False,,
2025-10-19 20:15:00,0.3133347458442516,0.1174229246499934,0.19591182119425818,HOLD,0.7,0.3,False,,
2025-10-19 20:30:00,0.30192583866074213,0.12030088547968606,0.18162495318105606,HOLD,0.7,0.3,False,,
