41973,240,2025-09-03 16:00:00.000000,4.86500000,4.89800000,4.84800000,4.89800000,250880.80000000,2025-09-17 23:23:16.276683
41974,240,2025-09-03 12:00:00.000000,4.81900000,4.91600000,4.81200000,4.86500000,366300.70000000,2025-09-17 23:23:16.280421
41975,240,2025-09-03 08:00:00.000000,4.81800000,4.85300000,4.81100000,4.81900000,265964.40000000,2025-09-17 23:23:16.285110
41976,240,2025-09-03 04:00:00.000000,4.85300000,4.86000000,4.78500000,4.81800000,195097.00000000,2025-09-17 23:23:16.289645
41977,240,2025-09-03 00:00:00.000000,4.86800000,4.89300000,4.82800000,4.85300000,315693.30000000,2025-09-17 23:23:16.294406
41978,240,2025-09-02 20:00:00.000000,4.79600000,4.86900000,4.78800000,4.86800000,211391.30000000,2025-09-17 23:23:16.298665
41979,240,2025-09-02 16:00:00.000000,4.75500000,4.84700000,4.75500000,4.79600000,417515.90000000,2025-09-17 23:23:16.303134
41980,240,2025-09-02 12:00:00.000000,4.82000000,4.88800000,4.72600000,4.75500000,1228248.30000000,2025-09-17 23:23:16.307690
41981,240,2025-09-02 08:00:00.000000,4.79500000,4.85100000,4.78900000,4.82000000,303644.50000000,2025-09-17 23:23:16.313052
41982,240,2025-09-02 04:00:00.000000,4.79600000,4.82800000,4.77800000,4.79500000,378031.90000000,2025-09-17 23:23:16.317892
41983,240,2025-09-02 00:00:00.000000,4.69500000,4.80100000,4.66300000,4.79600000,310643.00000000,2025-09-17 23:23:16.322564
41984,240,2025-09-01 20:00:00.000000,4.73200000,4.73600000,4.58500000,4.69500000,993503.30000000,2025-09-17 23:23:16.327271
41985,240,2025-09-01 16:00:00.000000,4.71300000,4.73600000,4.67200000,4.73200000,352987.90000000,2025-09-17 23:23:16.331631
41986,240,2025-09-01 12:00:00.000000,4.77200000,4.80300000,4.70400000,4.71300000,332323.60000000,2025-09-17 23:23:16.335981
41987,240,2025-09-01 08:00:00.000000,4.84200000,4.92700000,4.76200000,4.77200000,599691.00000000,2025-09-17 23:23:16.340135
41988,240,2025-09-01 04:00:00.000000,4.70400000,4.84200000,4.64400000,4.84200000,576504.50000000,2025-09-17 23:23:16.345056
41989,240,2025-09-01 00:00:00.000000,4.74700000,4.77200000,4.66400000,4.70400000,621007.70000000,2025-09-17 23:23:16.348873
