trade_number,strategy,entry_date,entry_price,position_size_units,risk_amount_usd,tp_price,sl_price,capital_before_trade,is_be,pred_momentum,pred_reversion,pred_pa,exit_date,exit_price,pnl_usd,exit_reason
244,long,2025-05-21 16:05:00+00:00,2562.3,0.39598576642369576,9.655971004145554,2611.06928325658,2537.91535837171,5073.171646537179,False,1,1,1,2025-05-21 16:40:00+00:00,2611.06928325658,19.31194200829111,Take Profit
245,short,2025-05-21 16:45:00+00:00,2609.71,0.39018769047483975,9.960019606389807,2558.6575457605086,2635.2362271197458,5091.38358854547,False,0,0,0,2025-05-21 17:10:00+00:00,2558.6575457605086,19.920039212779614,Take Profit
246,short,2025-05-21 17:10:00+00:00,2566.21,0.3982685460471473,11.213081769176082,2509.900849400652,2594.364575299674,5110.203627758249,False,0,0,1,2025-05-21 17:20:00+00:00,2509.900849400652,22.426163538352164,Take Profit
247,short,2025-05-21 17:20:00+00:00,2500.88,0.41037793027227226,14.659083300758844,2429.4381303505625,2536.600934824719,5131.529791296601,False,0,0,1,2025-05-21 19:00:00+00:00,2482.4,7.5837841514315985,Model Exit Signal
248,long,2025-05-21 19:00:00+00:00,2482.4,0.413955331570096,14.422539845608283,2552.081623816294,2447.5591880918532,5138.013575448032,False,1,1,0,2025-05-21 23:20:00+00:00,2570.99,36.67230282379468,Model Exit Signal
249,short,2025-05-21 23:20:00+00:00,2570.99,0.4024586543138501,9.116291100373934,2525.6870055052423,2593.6414972473785,5173.585878271826,False,0,0,0,2025-05-21 23:25:00+00:00,2593.6414972473785,-9.116291100373934,Stop Loss
250,short,2025-05-22 01:00:00+00:00,2594.23,0.39806567553157984,10.745276615163801,2540.242543780297,2621.2237281098514,5163.369587171452,False,0,0,0,2025-05-22 03:40:00+00:00,2621.2237281098514,-10.745276615163801,Stop Loss
251,short,2025-05-22 05:00:00+00:00,2630.6,0.3916615456972773,8.372296851636069,2587.8472868801514,2651.976356559924,5151.524310556288,False,0,0,1,2025-05-22 08:15:00+00:00,2651.976356559924,-8.372296851636069,Stop Loss
252,short,2025-05-22 08:15:00+00:00,2678.69,0.38392288870340735,9.220096417024212,2630.659019361349,2702.7054903193257,5142.0520137046515,False,0,0,0,2025-05-22 11:25:00+00:00,2638.95,15.2570955970735,Model Exit Signal
253,long,2025-05-22 11:25:00+00:00,2638.95,0.39077732501955126,7.880345701320435,2679.281642584053,2618.7841787079733,5156.209109301724,False,1,1,1,2025-05-22 15:35:00+00:00,2679.281642584053,15.76069140264087,Take Profit
254,short,2025-05-22 16:00:00+00:00,2667.52,0.3876911738771867,8.066021624055892,2625.9094492959953,2688.3252753520023,5170.869800704365,False,0,0,1,2025-05-22 19:45:00+00:00,2625.9094492959953,16.132043248111785,Take Profit
255,long,2025-05-22 20:15:00+00:00,2639.74,0.3929100475010779,6.294903936958844,2671.782468636242,2623.7187656818787,5185.901843952476,False,1,1,1,2025-05-23 00:45:00+00:00,2671.782468636242,12.589807873917689,Take Profit
256,long,2025-05-23 01:00:00+00:00,2658.81,0.39095622867571533,7.411307470966619,2696.7237454649126,2639.8531272675436,5197.391651826393,False,1,1,0,2025-05-23 02:10:00+00:00,2696.7237454649126,14.822614941933239,Take Profit
257,short,2025-05-23 04:00:00+00:00,2718.12,0.3834351880541202,8.01535568942129,2676.3118616802067,2739.0240691598965,5211.114266768326,False,0,0,1,2025-05-23 06:10:00+00:00,2676.3118616802067,16.03071137884258,Take Profit
258,short,2025-05-23 06:10:00+00:00,2671.62,0.3912266698218435,7.580500404242344,2632.867527385112,2690.9962363074437,5226.044978147168,False,0,0,1,2025-05-23 08:00:00+00:00,2655.77,6.200942716676184,Model Exit Signal
259,long,2025-05-23 08:00:00+00:00,2655.77,0.39394570470062124,6.149935069604642,2686.992247107775,2640.1588764461126,5231.1459208638435,False,1,1,1,2025-05-23 09:45:00+00:00,2686.992247107775,12.299870139209284,Take Profit
260,long,2025-05-23 10:10:00+00:00,2664.9,0.3934365860634959,5.588228456218058,2693.30726385988,2650.69636807006,5242.345791003052,False,1,1,1,2025-05-23 11:00:00+00:00,2668.92,1.5816150759752463,Model Exit Signal
261,short,2025-05-23 11:00:00+00:00,2668.92,0.39288007179526,5.216014717676716,2642.3672929927843,2682.196353503608,5242.827406079027,False,0,0,1,2025-05-23 11:20:00+00:00,2642.3672929927843,10.432029435353432,Take Profit
262,short,2025-05-23 11:20:00+00:00,2643.83,0.3973144593649653,6.232429295160887,2612.4572213444117,2659.516389327794,5252.159435514381,False,0,0,1,2025-05-23 11:45:00+00:00,2612.4572213444117,12.464858590321773,Take Profit
263,short,2025-05-23 11:45:00+00:00,2590.0,0.40644975244051756,10.282369314115932,2539.4039828914856,2615.298008554257,5263.524294104702,False,0,0,1,2025-05-23 12:00:00+00:00,2539.4039828914856,20.564738628231865,Take Profit
264,long,2025-05-23 13:00:00+00:00,2542.66,0.4155482079973676,14.352541901665417,2611.737626255851,2508.1211868720743,5282.989032732933,False,1,1,1,2025-05-23 14:00:00+00:00,2588.9,19.214949137798374,Model Exit Signal
265,short,2025-05-23 14:00:00+00:00,2588.9,0.40952558861838867,11.628523922174717,2532.1097810473543,2617.295109476323,5301.103981870731,False,0,0,0,2025-05-23 16:15:00+00:00,2550.91,15.557877111612683,Model Exit Signal
266,long,2025-05-23 16:15:00+00:00,2550.91,0.4167580870342226,7.868587636378512,2588.670935569955,2532.0295322150223,5315.561858982343,False,1,1,1,2025-05-23 20:35:00+00:00,2532.0295322150223,-7.868587636378512,Stop Loss
267,long,2025-05-23 22:00:00+00:00,2535.9,0.4185175496940703,7.274315591845407,2570.6622965735264,2518.518851713237,5306.593271345964,False,1,1,1,2025-05-23 23:35:00+00:00,2518.518851713237,-7.274315591845407,Stop Loss
268,long,2025-05-24 02:00:00+00:00,2528.96,0.4190037767109103,7.130958634472566,2562.9976819056337,2511.941159047183,5298.218955754119,False,1,1,1,2025-05-24 05:00:00+00:00,2555.31,11.040749516332449,Model Exit Signal
269,short,2025-05-24 05:00:00+00:00,2555.31,0.41546111471958014,3.9549939341468567,2536.27094294256,2564.82952852872,5308.159705270451,False,0,0,1,2025-05-24 06:30:00+00:00,2536.27094294256,7.9099878682937135,Take Profit
270,short,2025-05-24 07:00:00+00:00,2551.61,0.4165973399648649,4.222437203426292,2531.3389286399074,2561.7455356800465,5314.969693138744,False,0,0,0,2025-05-24 10:05:00+00:00,2552.91,-0.5415765419542107,Model Exit Signal
271,long,2025-05-24 10:05:00+00:00,2552.91,0.4162565947563205,3.7734402948785517,2571.040356815548,2543.844821592226,5313.32811659679,False,1,1,1,2025-05-24 10:30:00+00:00,2571.040356815548,7.546880589757103,Take Profit
272,short,2025-05-24 11:00:00+00:00,2571.49,0.4137503935217751,4.333424088836829,2550.542954840954,2581.9635225795228,5319.774997186547,False,0,0,1,2025-05-24 12:10:00+00:00,2556.39,6.247630942178767,Model Exit Signal
273,long,2025-05-24 12:10:00+00:00,2556.39,0.4165970472524713,4.382472894837439,2577.4293852944497,2545.870307352775,5324.922628128726,False,1,1,1,2025-05-24 13:55:00+00:00,2545.870307352775,-4.382472894837439,Stop Loss
274,long,2025-05-24 14:00:00+00:00,2547.79,0.4175728890712255,3.9750483164497052,2566.8288237382512,2538.2705881308743,5319.440155233888,False,1,1,1,2025-05-24 18:10:00+00:00,2561.41,5.687342749150045,Model Exit Signal
275,short,2025-05-24 18:10:00+00:00,2561.41,0.4157106826305072,3.556162976109677,2544.3011638565204,2569.9644180717396,5324.027497983037,False,0,0,1,2025-05-24 18:50:00+00:00,2544.3011638565204,7.112325952219354,Take Profit
276,long,2025-05-24 19:00:00+00:00,2550.22,0.41800627584563343,3.8402894013952853,2568.594314565619,2541.0328427171903,5330.039823935256,False,1,1,1,2025-05-24 21:20:00+00:00,2541.0328427171903,-3.8402894013952853,Stop Loss
277,long,2025-05-24 21:20:00+00:00,2535.88,0.41998040400443715,4.390655768306933,2556.78886015844,2525.42556992078,5325.099534533861,False,1,1,1,2025-05-24 22:25:00+00:00,2525.42556992078,-4.390655768306933,Stop Loss
278,long,2025-05-24 23:00:00+00:00,2524.1,0.4215053982619987,5.35569320934906,2549.512216457641,2511.3938917711794,5319.6088787655535,False,1,1,1,2025-05-25 00:00:00+00:00,2537.1,5.479570177405983,Model Exit Signal
279,short,2025-05-25 00:00:00+00:00,2537.1,0.41969086350108065,5.682308823274855,2510.0214556834867,2550.6392721582565,5323.988448942959,False,0,0,0,2025-05-25 00:40:00+00:00,2510.0214556834867,11.36461764654971,Take Profit
280,long,2025-05-25 01:00:00+00:00,2489.6,0.4285229005936302,9.519227679527708,2534.0280931840084,2467.3859534079957,5334.253066589508,False,1,1,1,2025-05-25 08:50:00+00:00,2467.3859534079957,-9.519227679527708,Stop Loss
281,long,2025-05-25 09:00:00+00:00,2480.21,0.42928895850835047,6.1935409374853485,2509.0648811458186,2465.7825594270907,5323.63383890998,False,1,1,1,2025-05-25 12:15:00+00:00,2509.0648811458186,12.387081874970697,Take Profit
282,short,2025-05-25 13:35:00+00:00,2520.02,0.4234030619427585,4.27501261742758,2499.826416147243,2530.1167919263785,5334.920920784951,False,0,0,0,2025-05-25 14:45:00+00:00,2499.826416147243,8.55002523485516,Take Profit
283,long,2025-05-25 15:00:00+00:00,2501.15,0.427193166824845,4.4945683872883455,2522.1923234093124,2490.628838295344,5342.370946019805,False,1,1,1,2025-05-25 15:15:00+00:00,2490.628838295344,-4.4945683872883455,Stop Loss
284,long,2025-05-25 15:15:00+00:00,2490.76,0.4285259420925754,4.771825682641319,2513.0308835751675,2479.6245582124166,5336.776377632516,False,1,1,1,2025-05-25 15:20:00+00:00,2479.6245582124166,-4.771825682641319,Stop Loss
285,long,2025-05-25 15:20:00+00:00,2479.88,0.42993246059888984,5.329956957424183,2504.674391891227,2467.4828040543866,5330.904551949875,False,1,1,1,2025-05-25 15:40:00+00:00,2504.674391891227,10.659913914848365,Take Profit
286,long,2025-05-25 19:00:00+00:00,2516.5,0.424435880458154,3.323974161504067,2532.1630215047608,2508.6684892476196,5340.464465864723,False,1,1,1,2025-05-25 19:55:00+00:00,2532.1630215047608,6.647948323008134,Take Profit
287,long,2025-05-25 20:10:00+00:00,2517.45,0.4247164721593462,3.5685328906793274,2534.2543065178807,2509.0478467410594,5346.01241418773,False,1,1,0,2025-05-25 21:00:00+00:00,2525.82,3.5548768719738746,Model Exit Signal
288,short,2025-05-25 21:00:00+00:00,2525.82,0.42350343975894594,3.3974908260645744,2509.7753094161485,2533.842345291926,5348.467291059704,False,0,0,0,2025-05-25 21:30:00+00:00,2509.7753094161485,6.794981652129149,Take Profit
289,long,2025-05-25 22:00:00+00:00,2521.04,0.42475821666548985,4.457053617237439,2542.026309115934,2510.546845442033,5354.162272711833,False,1,1,0,2025-05-25 22:10:00+00:00,2542.026309115934,8.914107234474878,Take Profit
290,long,2025-05-25 22:10:00+00:00,2533.2,0.42333620558552876,6.008529819024201,2561.5865624520047,2519.0067187739974,5361.976379946307,False,1,1,0,2025-05-26 00:55:00+00:00,2561.5865624520047,12.017059638048401,Take Profit
291,short,2025-05-26 08:00:00+00:00,2577.08,0.41697529293497726,5.109398643386711,2552.573038892434,2589.333480553783,5372.893439584355,False,0,0,1,2025-05-26 13:50:00+00:00,2552.573038892434,10.218797286773421,Take Profit
292,long,2025-05-26 15:00:00+00:00,2546.18,0.42275190574673654,5.052999558913354,2570.0852715799724,2534.2273642100135,5382.012236871128,False,1,1,1,2025-05-26 15:30:00+00:00,2570.0852715799724,10.105999117826707,Take Profit
293,short,2025-05-26 16:00:00+00:00,2566.65,0.4200820708697293,5.3258886134292736,2541.293580467966,2579.328209766017,5391.018235988954,False,0,0,0,2025-05-26 16:20:00+00:00,2541.293580467966,10.651777226858547,Take Profit
294,short,2025-05-26 16:35:00+00:00,2548.25,0.4238650064331061,6.593653577537165,2517.1379549976355,2563.8060225011823,5400.570013215813,False,0,0,1,2025-05-26 18:00:00+00:00,2532.66,6.608055450292186,Model Exit Signal
295,long,2025-05-26 18:00:00+00:00,2532.66,0.42690910494627027,5.5411094344698935,2558.6192000745323,2519.6803999627336,5406.078068666105,False,1,1,1,2025-05-26 20:40:00+00:00,2558.6192000745323,11.082218868939787,Take Profit
296,short,2025-05-26 22:10:00+00:00,2575.58,0.4205701463386922,5.4931679188101565,2549.457518570296,2588.641240714852,5416.060287535044,False,0,0,1,2025-05-27 00:50:00+00:00,2549.457518570296,10.986335837620313,Take Profit
297,short,2025-05-27 02:30:00+00:00,2541.34,0.42701461617671493,5.312684622915474,2516.4570830147095,2553.7814584926455,5425.946623372664,False,0,0,1,2025-05-27 03:10:00+00:00,2553.7814584926455,-5.312684622915474,Stop Loss
298,short,2025-05-27 03:10:00+00:00,2557.69,0.42378348734598403,5.7146525967050215,2530.7203196450905,2571.174840177455,5419.533938749749,False,0,0,0,2025-05-27 04:00:00+00:00,2549.61,3.42417057775552,Model Exit Signal
299,long,2025-05-27 04:00:00+00:00,2549.61,0.42530882051196095,4.560756448686467,2571.0567992608126,2538.886600369594,5421.858109327504,False,1,1,1,2025-05-27 05:50:00+00:00,2571.0567992608126,9.121512897372934,Take Profit
300,short,2025-05-27 06:00:00+00:00,2582.4,0.42052971051927485,4.8687400435193275,2559.244727391521,2593.9776363042397,5429.879622224877,False,0,0,0,2025-05-27 06:05:00+00:00,2593.9776363042397,-4.8687400435193275,Stop Loss
301,short,2025-05-27 06:05:00+00:00,2588.81,0.4190273432334824,5.295585911970381,2563.534389720698,2601.447805139651,5423.910882181357,False,0,0,0,2025-05-27 06:10:00+00:00,2601.447805139651,-5.295585911970381,Stop Loss
302,short,2025-05-27 06:10:00+00:00,2599.46,0.41681851586632507,5.960846175531484,2570.8583618835055,2613.7608190582473,5417.515296269386,False,0,0,0,2025-05-27 06:50:00+00:00,2570.8583618835055,11.921692351062967,Take Profit
303,long,2025-05-27 07:00:00+00:00,2574.01,0.4217805671788725,7.120331938052783,2607.7732052878964,2557.128397356052,5428.336988620449,False,1,1,1,2025-05-27 07:45:00+00:00,2607.7732052878964,14.240663876105566,Take Profit
304,long,2025-05-27 09:20:00+00:00,2623.65,0.41480210031799625,6.828492377762878,2656.5740974070673,2607.1879512964665,5441.477652496555,False,1,1,1,2025-05-27 13:05:00+00:00,2656.5740974070673,13.656984755525755,Take Profit
305,long,2025-05-27 13:30:00+00:00,2654.64,0.4109057828746708,8.470148942692632,2695.866720555919,2634.0266397220403,5454.03463725208,False,1,1,1,2025-05-27 14:30:00+00:00,2634.0266397220403,-8.470148942692632,Stop Loss
306,long,2025-05-27 14:30:00+00:00,2645.82,0.411552145520813,8.885018395331606,2688.998092944153,2624.2309535279237,5444.464488309387,False,1,1,1,2025-05-27 17:05:00+00:00,2688.998092944153,17.770036790663212,Take Profit
307,long,2025-05-27 17:25:00+00:00,2678.31,0.4078045129279322,7.842907036418457,2716.7740522004447,2659.0779738997776,5461.13452510005,False,1,1,1,2025-05-27 20:05:00+00:00,2691.9,5.542063330690658,Model Exit Signal
308,short,2025-05-27 20:05:00+00:00,2691.9,0.40607575232592147,6.220239628932597,2661.2641415755347,2707.217929212233,5465.57658843074,False,0,0,0,2025-05-27 21:20:00+00:00,2661.2641415755347,12.440479257865194,Take Profit
309,long,2025-05-27 22:15:00+00:00,2653.69,0.4127774583835041,6.534495542347234,2685.351106533953,2637.8594467330236,5476.917067688605,False,1,1,1,2025-05-28 01:25:00+00:00,2637.8594467330236,-6.534495542347234,Stop Loss
310,long,2025-05-28 02:00:00+00:00,2628.1,0.4162157126552458,5.875300089564783,2656.331995625938,2613.984002187031,5469.282572146258,False,1,1,1,2025-05-28 06:25:00+00:00,2632.44,1.8063761929238273,Model Exit Signal
311,short,2025-05-28 06:25:00+00:00,2632.44,0.41558318125687044,4.223760963080225,2612.1130899922077,2642.603455003896,5469.988948339181,False,0,0,0,2025-05-28 07:00:00+00:00,2628.89,1.4753202934619656,Model Exit Signal
312,long,2025-05-28 07:00:00+00:00,2628.89,0.41617292991586885,4.144647882298055,2648.807911927313,2618.9310440363433,5470.364268632642,False,1,1,0,2025-05-28 09:00:00+00:00,2640.1,4.665298544356905,Model Exit Signal
313,short,2025-05-28 09:00:00+00:00,2640.1,0.41467592645558876,3.9266981331464397,2621.1613643926253,2649.569317803687,5473.929567176999,False,0,0,1,2025-05-28 09:35:00+00:00,2621.1613643926253,7.853396266292879,Take Profit
314,long,2025-05-28 10:00:00+00:00,2612.68,0.4195449089397318,5.0555345245482135,2636.780087579775,2600.629956210112,5480.682963443292,False,1,1,1,2025-05-28 10:30:00+00:00,2636.780087579775,10.111069049096427,Take Profit
315,short,2025-05-28 13:00:00+00:00,2662.14,0.41242714751984405,5.201819770957678,2636.91460054587,2674.7526997270647,5489.694032492388,False,0,0,1,2025-05-28 13:25:00+00:00,2674.7526997270647,-5.201819770957678,Stop Loss
316,short,2025-05-28 13:25:00+00:00,2672.69,0.4103275885135523,5.657370554038061,2645.1151027110686,2686.4774486444658,5483.39221272143,False,0,0,0,2025-05-28 13:35:00+00:00,2686.4774486444658,-5.657370554038061,Stop Loss
317,short,2025-05-28 13:35:00+00:00,2685.21,0.40791110134160025,6.249528607319709,2654.568379378422,2700.530810310789,5476.634842167392,False,0,0,0,2025-05-28 13:45:00+00:00,2654.568379378422,12.499057214639418,Take Profit
318,short,2025-05-28 14:25:00+00:00,2641.21,0.4155696744584514,9.377855322657851,2596.077470371227,2663.7762648143866,5488.033899382031,False,0,0,1,2025-05-28 16:00:00+00:00,2630.67,4.380104368792063,Model Exit Signal
319,long,2025-05-28 16:00:00+00:00,2630.67,0.4174840632805196,7.440660150985289,2666.315241605238,2612.847379197381,5491.314003750823,False,1,1,1,2025-05-28 18:00:00+00:00,2654.6,9.990393634302766,Model Exit Signal
320,short,2025-05-28 18:00:00+00:00,2654.6,0.41439044657463464,6.032861178916635,2625.483203371195,2669.1583983144023,5500.204397385125,False,0,0,1,2025-05-28 19:35:00+00:00,2625.483203371195,12.06572235783327,Take Profit
321,long,2025-05-28 20:00:00+00:00,2624.66,0.4199530697113499,7.279666292767836,2659.3289514510343,2607.3255242744826,5511.170119742958,False,1,1,1,2025-05-28 23:05:00+00:00,2659.3289514510343,14.559332585535673,Take Profit
322,long,2025-05-28 23:05:00+00:00,2661.05,0.41522176977723024,4.85376028790301,2684.4291223928703,2649.360438803565,5524.629452328493,False,1,1,0,2025-05-28 23:30:00+00:00,2684.4291223928703,9.70752057580602,Take Profit
323,long,2025-05-29 00:00:00+00:00,2676.87,0.41341095928485877,6.436763010993444,2708.0097792749766,2661.3001103625115,5533.236972904298,False,1,1,0,2025-05-29 00:40:00+00:00,2708.0097792749766,12.873526021986889,Take Profit
324,long,2025-05-29 02:00:00+00:00,2708.52,0.40944947786438973,7.7731195652541665,2746.4886383081853,2689.5356808459073,5545.0104989262845,False,1,1,1,2025-05-29 02:25:00+00:00,2746.4886383081853,15.546239130508333,Take Profit
325,short,2025-05-29 03:25:00+00:00,2761.68,0.40261411445618556,8.252700210725585,2720.684416812994,2782.1777915935027,5559.456738056792,False,0,0,1,2025-05-29 04:40:00+00:00,2720.684416812994,16.50540042145117,Take Profit
326,long,2025-05-29 04:45:00+00:00,2711.44,0.41121043714618377,9.697790448288762,2758.6070442783107,2687.8564778608447,5574.862138478243,False,1,1,1,2025-05-29 11:00:00+00:00,2726.64,6.250398644621918,Model Exit Signal
327,short,2025-05-29 11:00:00+00:00,2726.64,0.4092958760322496,4.7116042786159635,2703.6170254013273,2738.151487299336,5580.012537122864,False,0,0,1,2025-05-29 12:20:00+00:00,2703.6170254013273,9.423208557231927,Take Profit
328,short,2025-05-29 13:00:00+00:00,2696.57,0.41447733570277023,7.008225484931168,2662.752828920919,2713.4785855395407,5588.335745680096,False,0,0,1,2025-05-29 13:40:00+00:00,2662.752828920919,14.016450969862335,Take Profit
329,long,2025-05-29 14:00:00+00:00,2660.48,0.4210707990024325,9.025234150103769,2703.348012559815,2639.0459937200926,5601.252196649958,False,1,1,0,2025-05-29 14:15:00+00:00,2639.0459937200926,-9.025234150103769,Stop Loss
330,long,2025-05-29 14:15:00+00:00,2631.7,0.42490610346922936,10.263422937052392,2680.009133962796,2607.5454330186017,5591.126962499854,False,1,1,1,2025-05-29 15:00:00+00:00,2665.59,14.400067846572322,Model Exit Signal
331,short,2025-05-29 15:00:00+00:00,2665.59,0.4205018048797022,10.494753896393075,2615.674619021336,2690.547690489332,5604.427030346426,False,0,0,1,2025-05-29 17:00:00+00:00,2640.4,10.59244046491972,Model Exit Signal
332,long,2025-05-29 17:00:00+00:00,2640.4,0.4252325004401868,7.959910431216947,2677.8379212453287,2621.6810393773358,5613.9194708113455,False,1,1,1,2025-05-29 18:05:00+00:00,2666.72,11.192119411585592,Model Exit Signal
333,short,2025-05-29 18:05:00+00:00,2666.72,0.4217924334180515,7.691694591113923,2630.2485321323416,2684.955733933829,5624.011590222931,False,0,0,0,2025-05-29 19:10:00+00:00,2629.52,15.690678523151439,Model Exit Signal
334,long,2025-05-29 19:10:00+00:00,2629.52,0.4288693197804985,8.30391145778722,2668.244670079162,2610.157664960419,5638.602268746082,False,1,1,1,2025-05-29 20:15:00+00:00,2657.3,11.913989703502335,Model Exit Signal
335,short,2025-05-29 20:15:00+00:00,2657.3,0.42519973344745293,7.3715511418092285,2622.6266426954608,2674.63667865227,5649.416258449583,False,0,0,0,2025-05-29 21:00:00+00:00,2644.51,5.4383045907929075,Model Exit Signal
336,long,2025-05-29 21:00:00+00:00,2644.51,0.4275842831405724,5.838596745705577,2671.819688292664,2630.8551558536683,5653.754563040376,False,1,1,1,2025-05-29 22:00:00+00:00,2660.48,6.828521001754855,Model Exit Signal
337,short,2025-05-29 22:00:00+00:00,2660.48,0.42544827129255847,4.915286313219878,2637.3736124794364,2672.033193760282,5659.48308404213,False,0,0,0,2025-05-29 23:15:00+00:00,2637.3736124794364,9.830572626439755,Take Profit
338,short,2025-05-30 00:00:00+00:00,2633.18,0.4305223081345423,6.28360398720932,2603.989391901496,2647.7753040492516,5668.2136566685695,False,0,0,1,2025-05-30 00:50:00+00:00,2603.989391901496,12.56720797441864,Take Profit
339,short,2025-05-30 00:50:00+00:00,2585.74,0.43930796326335897,9.65315975118147,2541.792880628551,2607.7135596857242,5679.680864642988,False,0,0,1,2025-05-30 01:00:00+00:00,2580.89,2.130643621827251,Model Exit Signal
340,long,2025-05-30 01:00:00+00:00,2580.89,0.44021337664641386,11.97369510957965,2635.2895059886473,2553.690247005676,5680.711508264815,False,1,1,1,2025-05-30 03:05:00+00:00,2635.2895059886473,23.9473902191593,Take Profit
341,long,2025-05-30 04:00:00+00:00,2624.98,0.4345601793906219,5.732938416561925,2651.3650149574273,2611.7874925212864,5703.558898483974,False,1,1,1,2025-05-30 06:40:00+00:00,2611.7874925212864,-5.732938416561925,Stop Loss
342,long,2025-05-30 09:35:00+00:00,2593.06,0.43938250253117256,7.498330559410375,2627.191220593512,2575.994389703244,5696.7259600674115,False,1,1,1,2025-05-30 11:05:00+00:00,2627.191220593512,14.99666111882075,Take Profit
343,long,2025-05-30 11:40:00+00:00,2614.8,0.4367923069593263,6.096804736178408,2642.716264270406,2600.841867864797,5710.622621186232,False,1,1,1,2025-05-30 12:10:00+00:00,2600.841867864797,-6.096804736178408,Stop Loss
344,long,2025-05-30 12:10:00+00:00,2587.66,0.4408172492870048,7.416585426189797,2621.30925232933,2570.835373835335,5703.425816450053,False,1,1,1,2025-05-30 12:45:00+00:00,2621.30925232933,14.833170852379594,Take Profit
345,short,2025-05-30 13:00:00+00:00,2615.48,0.4371785666342264,7.972124334732312,2579.0092077738004,2633.7153961131,5717.158987302432,False,0,0,1,2025-05-30 13:50:00+00:00,2579.0092077738004,15.944248669464624,Take Profit
346,long,2025-05-30 14:00:00+00:00,2581.3,0.4441175559579977,8.944507915404412,2621.579911457724,2561.1600442711383,5732.003235971896,False,1,1,1,2025-05-30 16:00:00+00:00,2593.22,5.293881267019163,Model Exit Signal
347,short,2025-05-30 16:00:00+00:00,2593.22,0.4423995740615077,7.857109586750866,2557.699578881066,2610.9802105594667,5736.197117238915,False,0,0,1,2025-05-30 16:30:00+00:00,2557.699578881066,15.714219173501732,Take Profit
348,long,2025-05-30 18:00:00+00:00,2548.61,0.45129002369231985,8.13215965638636,2584.6496163418437,2530.5901918290783,5750.8113364124165,False,1,1,1,2025-05-30 20:45:00+00:00,2584.6496163418437,16.26431931277272,Take Profit
349,short,2025-05-30 22:00:00+00:00,2569.39,0.4488205882116136,5.639316161668538,2544.2605103563133,2581.954744821843,5765.9756557251885,False,0,0,1,2025-05-30 22:30:00+00:00,2544.2605103563133,11.278632323337076,Take Profit
